split,ood_tag,method,threshold,score,true_label,pred_label,text
OOD,ood_csv_ood_data,maha,-9827.423779,-2318.452393,N/A,안전위생,"영국 식품기준청, 식음료 분야 위원회 설립 환영 영국 식품기준청(FSA)은 식음료 분야 자문위원회를 설립한다는 정부의 발표와, 21세기에 보다 적합한 규제를 달성하기 위해 전 분야의 리더십과 긴밀하게 협력할 수 있는 기회를 환영하였음. 자문위원회는 정부와 농업계, 식음료 제조업계, 소매업계, 접객업계, 물류업계 등 산업계 대표들로 구성될 예정임. 자문위원회는 정부 산업 전략의 일환임. 산업 전략 백서에는 식음료 분야 자문위원회가 지속가능한, 알맞은 가격의, 안전한, 품질이 우수한 식음료의 세계 선두주자로서 영국의 입지를 보장하는 작업을 수행할 것이라고 명시됨. 자문위원회의 초기 작업은 수출 변화를 지원하고 지속가능한 농업과 식품 제조 분야의 독특한 혁신 기회를 활용하는 것을 포함해   식음료 제조 업계를 위한 제안 사항을 구축하는 것임. 또한, 정부의 장기적인 목표는 경제를 활성화하고 국가의 역량을 강화하고, 기술적 변화 기회를 포용하는 것임. *산업전략: https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/662508/industrial-strategy-white-paper.pdf"
OOD,ood_csv_ood_data,maha,-9827.423779,-5501.750977,N/A,영양건강,"유럽연합, 아동비만 저감을 위한 조치 등에 관한 유럽경제사회위원회 의견서 게재 유럽연합(EU)은 2023년 9월 29일 자 관보를 통해 유럽경제사회위원회(EESC)​가 발표한 아동비만 저감을 위한 조치 등에 관한 의견서 다수를 게재하였으며, 그중 일부는 다음과 같았음. △ 아동비만 저감을 위한 조치 관련 의견서- URL: https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.C_.2023.349.01.0108.01.ENGtoc=OJ%3AC%3A2023%3A349%3ATOC△ 인플루언서 광고와 소비자에게 미치는 영향 관련 의견서- URL: https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.C_.2023.349.01.0094.01.ENGtoc=OJ%3AC%3A2023%3A349%3ATOC△ EU 꽃가루매개체 이니셔티브 관련 의견서 - URL: https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.C_.2023.349.01.0173.01.ENGtoc=OJ%3AC%3A2023%3A349%3ATOC"
OOD,ood_csv_ood_data,maha,-9827.423779,-1116.776489,N/A,생물학적 위해요소,"미국 농무부, 멕시코, 페루에 미국산 소고기 및 돈육 수출에 관한 협약 발표 미국 농무부 장관은 오늘(현지 시각), 아이오와주 디모인에서 열린 한 회의 자리서 최근 농무부가 멕시코와 페루에 미국산 소와 돼지 수출의 장을 열게 될 두 가지 협약에 대해 발표함.  이 두건의 협약은 미국에서 도축한 젖소를 멕시코에 수출하고, 미국산 신선 돈육과 냉장 돈육을 페루 소비자에게 판매할 수 있도록 함. 미국과 멕시코는 즉시 미국산 도축 젖소를 10년간 수출할 수 있도록 허용하는 즉시 발효 협약을 맺었음. 이와 유사하게 농무부는 페루의 국립보건식품품질관리청(SENASA)과 미국산 신선 돈육, 냉장 돈육, 돈육 가공품으로 확대 수출할 수 있도록 협상하였음. 미 농무부는 과거 소해면상뇌증(BSE) 검출 탓으로 미국산 젖소와 젖소 제품에 남아있는 무역 장벽을 허물기 위한 노력을 이어가고 있음. 농무부 동식물검역국은 미국산 소고기를 수출하는데 불필요한 요구사항들이 제기되지 않도록 무역국들과 협업을 이어가고 있음. 세계동물보건기구(OIE)는 미국을 BSE의 최고 저위험군으로 분류되는 BSE 위험이 없는 국가로 간주하고 있음."
OOD,ood_csv_ood_data,maha,-9827.423779,-8168.487305,N/A,안전위생,"미국 뉴욕 법무장관, 허브 보충제 관련 조사자료 발표하지 않을 예정...조사는 진행 중 미국 뉴욕 법무장관측 대변인은 장관측의 검사와 검사를 수행한 연구원의 선별에 대해 옹호하고 있음. 하지만, 다른 이들의 검토를 위해 자료를 공개하지 않을 것이라고 전했음. 그는 이번에 발표된 자료는 진행 중인 조사의 일부라고 덧붙였음. 진화 생물학자인 제임스 슐트 박사의 적합성에 관한 질문에 대해서는 ""70여건 이상의 논문에서 검증된 검사법을 질타하는것 대신에, 허브 보충제 업체에 그들의 제품에 우려되는 점을 바로잡을 시기가 도래했다. 사실상 우리가 검사한 모든 제품은 포장에 표시되지 않은 원료가 포함되어 있으며, 광고된 원료가 미량이라도 포함되어 있다는 근거가 제시되지 않은 제품은 80%에 가까웠다""라고 답했음. 2013년, BMC Medicine지에 발표된 궬프 대학교의 연구결과에서는 12개 업체에 의해 판매되는 허브 제품 44개를 검사하기 위해 DNA 바코딩 기술을 사용했음. 그 결과, 두 개 기업의 제품만 대체성분, 오염물질, 또는 이물 없는 진짜 제품으로 나타났음. 총체적으로 허브제품 중 60%가량이 라벨에 표시되지 않은 식물 종(species)을 함유하고 있었고, 대체품은 검체 중 32%에서 검출되었음. 이 논문은 분석 및 식물 전문가들의 비판을 받았고 미국 약용식물협의회(ABC)는 논문 발표를 철회하라 요구했음.  한편, 뉴욕 법무장관의 명령에 대해 GNC측은 다음과 같은 성명을 발표했음. ""사용된 DNA 바코딩 기술은 미국 약전에서 허가된 바 없으며 이들 허브 제품의 검사에 적절하지 않을 수 있다. 우리는 검증되고 널리 사용되는 검사법을 활용해 모든 제품을 검사하고 있다. 우리는 모든 GNC 제품의 품질, 순도 및 효능을 지지하는 입장이지만, 법무부 장관의 서한에서 명시된 제품 로트를 뉴욕주 상점에서 철회할 예정이다"""
OOD,ood_csv_ood_data,maha,-9827.423779,-875.254761,N/A,안전위생,"미국, 국립해양대기청과 수산물 검사 업무를 내무부로 이관하는 법안 상정 미국 리차드 버 상원의원은 지난 12월 중순, 국립해양대기청(NOAA)와 청이 맡고 있는 수산물 검사 업무를 내무부로 이관토록 하는 법안을 상정했음.  해당 법안은 이 외에도 미국 노동부와 상무부를 합쳐 근로상무부를 신설하는 안도 포함시키고 있음. 버 의원은 중복되는 사업을 한 데 통합시킴으로써 지출을 줄이고자 함이라고 설명했음.  국립해양대기청의 수산물검사사업은 업체들이 청에 식품의 규제 적합 여부 검사를 비용을 지불해 신청하는 제도임. 검사를 통해 적합 판정을 받은 제품에는 공식 인증 마크인 'A등급'을 사용할 수 있음.  지난 2012년, 예산관리처는 국회가 행정부에 기관 통폐합 권한을 준다면 단일 식품 안전 기관을 만들 수 있을 것이라는 의견을 내놓은 바 있음. 오바마 행정부가 처음 구상한 6개 기관 통합 계획에는 국립해양대기청을 내무부로 넘기는 방안도 속해 있었음. "
OOD,ood_csv_ood_data,maha,-9827.423779,-2299.075195,N/A,안전위생,"미국 식품의약품청,  스마트 기술을 이용한 식품 안전에 관한 공청회 개최 2011년 식품안전현대화법(FSMA) 제정 이후, 미국 식품의약품청(FDA)은 미국 식품 공급의 안전성 향상을 위한 규제 노력에 착수했음. FDA는 “스마트한 식품 안전의 새로운 시대”를 위한 FDA 계획을 토론하는 공청회를 10월 21일 메릴랜드에서 개최함. 공청회에서 FDA는 식품 이력추적, 디지털 기술과 식품 비즈니스 모델 진화를 토론할 예정임. FDA의 제도들은 식품 안전성 문제의 예방, 경감, 조사에 기술적 진보를 이용하는 것이 목표임. 성명을 통해 FDA는 “향후 10년간 농업, 식품 생산, 식품 공급 시스템 상에 엄청난 혁신이 일어날 것이며, 이를 통해 식품 원천, 원료의 다변화와 배송 편의가 제공될 것이다. 변화 속에서, FDA는 신기술을 이용하며 잠재적 위험 통제에 반드시 대비해야 한다.”라고 밝힘. FDA 청장 프랭크 이아나스는 더 디지털화되며, 이력 추적이 가능하며 안전한 식품 시스템 마련을 위해 FDA는 블록체인, 센서 기술, IoT, AI 등 사회에서 사용되는 신기술을 적용시킬 것이라고 설명했음. FDA는 며칠 전, 식품안전현대화법(FSMA) 관련 규정과 준법성에 대한 초기 데이터 측정과 식품 안전 결과의 계량적 분석을 활용하는 식품 안전 대시보드 채택을 발표했음. 미국 회계 감사원(Government Accountability Office)은 식품 안전이 수년간 “위험도 높은 문제점”이며, “식품 안전에 대한 연방 관리감독의 짜깁기적 특성은 정부의 식품 공급 상 안전과 무결성 장려에 어려움을 끼쳤을 수 있다”고 지적함.  "
OOD,ood_csv_ood_data,maha,-9827.423779,-5510.642578,N/A,영양건강,"파키스탄, IMF구제자금 확보 노력의 일환으로 17%로 설탕세 두 배 인상  파키스탄 정부는 최근 연방 예산안 2019-20 발표에서 국가의 설탕세를 17 %까지 두 배로 올리고 다른 부과금을 시행한다고 밝힘. 파키스탄 국무장관에 따르면, 현재 설탕은 8%의 판매세가 부과되어, Pakistan Tehreek-e-Insaf(PTI) 정부의 세금 징수액이 PKR18bn(US$115mn)에 달하며, 그러나 이는 실제 잠재력보다 낮다고 밝힘. 국무장관은 예산안 발표에서 세금격차를 극대화하고 세율을 다른 품목과 조화시키기 위해 설탕의 판매세율을 17%까지 높일 것을 제안한다고 전함. 해당 조치에 따라 설탕 가격이 Kg당 PKR3.60(US$0.023)까지 상승할 것으로 보임. 기타 식음료 관련 세금에는 기(ghee)와 가금류에 부과되는 17%의 세금이 있음. 탄산음료 및 포장된 비탄산 주스, 시럽, 과즙은 5%의 연방 소비세가 부과될 예정임. 예산 전반적으로 PKR 5.55tn(US$36.5bn)의 과감한 세수 목표를 설정하였으며, 전년 대비 30% 정도 급증함. 이에 대한 주요 이유 중 하나는 파키스탄이 국제통화기금(IMF)과 총 60억 달러의 구제자금을 확보하기로 잠정 합의를 하였으며, 적자 증가를 줄이기 위한 조치를 시행한다는 조건임. "
OOD,ood_csv_ood_data,maha,-9827.423779,-1787.110352,N/A,표시광고,"독일,  클린 라벨 선호로 인해 쌀로 만든 질감 개선제 개발한 베네오(사) 시장조사기관 민텔에 따르면, 2018년 7월과 2019년 6월 사이에 유럽에서 출시된 식품과 음료 제품의 34%는 ‘천연 강조 표시’(natural claim)를 기재했음. 민텔이 정의하는 천연 성분 표시는 첨가제/보존제 없음, GMO 아님, 유기농 제품, 통곡물 및 100% 천연성분 제품 등의 5개 특성을 포함하는 것임. 시장조사 업체 헤이스택에 따르면, 영국 소비자의 89%는 한 제품의 원료 수가 적을수록 더 좋은 제품이라 생각했다고 함. 소비자들은 단순함을 선호하며, 식품에서도 이를 추구하려는 경향을 보임. 이에 따라, 건강에 대한 집중과 투명성 요구 성향은 제조업체들에게는 첨가제를 천연 원료로 대체한 ‘클린 라벨(clean label)’ 제품을 내놓으라는 압력으로 작용함. “100% 천연 원료에 대한 소비자 수요는 증가하고 있으며 기존 제품의 재조리를 구상하도록 만들고 있다. ‘클린 라벨’은 현재 유행 중이며, 건강한 라이프스타일에 대한 소비자의 추구는 증가하는 중이다. 소비자들은 더 많은 ‘클린 라벨’ 제품을 원한다”고 치코리, 사탕무, 쌀과 밀 등에서 유래한 기능성 원료를 만드는 독일 베네오(BENEO)사의 제품 매니저 베누아 타베르니에가 말함. 독일 베네오사 기술센터는 소비자와 함께, 크림 치즈, 베이커리 크림, 아이스크림, 토마토 소스, 케첩 등의 레시피를 개발 하고 있음. “지방과 탄수화물을 줄이면서 클린 라벨의 질감 개선제를 첨가하는 것, 맛과 질감을 유지하는 것은 기술적 문제점 때문에 쉽지 않다. 하지만 당사의 기능적 원료는 클린 라벨을 붙이는 것이 가장 어려운 경우에도 효과적이었다”고 타베르니에가 말함. 클린 라벨 운동은 식품을 강화하고, 안정화 하며, 보존하는 역할을 하는 원료를 제거하도록 요구함. 이는 건강, 식품 안전성, 유통기한에 대한 우려를 낳음. 맛과 질감, 보존성을 유지하면서, 특정 원료를 제거, 대체할 수 있는 방법에 대해 업체들은 고심함. 베네오 사는 기능적 특성을 향상시키기 위해 천연 쌀 전분 과립을 강화시키는 열처리 가공을 개발하였음. 베네오의 매니저 타베르니에는 “우리 회사의 Remypure S52는 화학 성분 없이도 화학적 변형된 전분에 맞먹는 기능성을 가진다. S52는 천연 성분이며, 클린 라벨로써, 과립 크기가 작고 쌀 전분 특유의 특성 덕분에 부드럽고 크림 같은 질감을 띤다. 유통 기한 안정성이 좋으며 동결 융해 기능도 좋다”고 말함. 타베르니에는 Remypure S52가 레토르트 식품에 적합하다고 말함. “이 과정의 어려움은 레토르트 가공을 한 이후에 점성을 유지하는 것인데, 우리의 Remypure S52를 첨가한 토마토 소스에 대한 시험 결과, 레토르트의 고온 처리 이후에도 섬세한 질감을 유지했음을 확인했다”고 말함. "
OOD,ood_csv_ood_data,maha,-9827.423779,-9057.879883,N/A,안전위생,"[위생용품]호주 퀸즐랜드 주, 일회용 플라스틱 사용 금지 추진 호주 퀸즐랜드 정부가 쓰레기 감소를 위해 노력하는 가운데, 플라스틱 빨대, 식기 도구, 접시, 휘젓개 사용이 머지않아 전면 금지될 것으로 전망됨. 환경부 장관 'Leeanne Enoch'는 내년 내로 일회용 제품 공급을 금지하는 법안이 의회에 제출될 예정이라 발표함. 또한, 주정부가 커피 컵, 플라스틱 컵, 대형 쇼핑백에도 유사한 법안을 적용할 계획이 있다고 밝힘. 'Enoch'는 일상생활 속 사용되는 플라스틱 양에 대해 퀸즐랜드 주민들의 우려가 커지고 있다고 함께 전함. 이와 더불어, 재활용 혹은 100% 퇴비로 사용 가능한 플라스틱 대체할 제품을 찾을 수 있다고 주장했으며, 플라스틱 제품을 재사용 및 재활용 할 수 있는 방식에 변화를 주기 위해 새로운 사업 및 시장을 개척할 예정이라고 밝힘."
OOD,ood_csv_ood_data,maha,-9827.423779,-2237.205078,N/A,안전위생,"유럽식품안전청, 2018 과학, 식품, 사회 컨퍼런스 (Day 2) 유럽식품안전청(EFSA)의 주관 하에 '2018 과학, 식품, 사회 컨퍼런스'가 개최되고 있는 가운데, 둘째 날인 오늘은 위해 평가 과학의 진보에 중점을 두고 논의됨.  4개의 세션에서 환경, 사람 건강, 영양, 생물학적 위해 요소와 관련된 위해 평가의 미래에 대해 탐구함. 주제는 다음과 같음 : 환경 위해 평가에서 생태계 서비스의 역할, 사람 위해 평가의 진보와 도전 과제(내일까지 계속될 예정), 글로벌화된 식품망에 따른 위험 추적 등 한편, 이는 공식 해시태그인 #EFSA2018 또는 컨퍼런스 웹사이트의 생중계를 통해 참여할 수 있음. *2018 컨퍼런스 안내 웹사이트: https://conference.efsa.europa.eu/"
OOD,ood_csv_ood_data,maha,-9827.423779,-8610.641602,N/A,안전위생,"EU 집행위원회, 분유와 관련된 새로운 법안 마련 불필요해 유럽집행위원회는 분유에 대한 새로운 특별법이 불필요하다고 밝혔음. 유럽의회와 유럽위원회에 전달된 분유 관련 최종 초안은 유럽연합이 2016년 7월 20일에 '특수영양목적식품법(PARNUTs, foodstuff for particular nutritional uses)'을 '특수그룹식품법(FSG, Foods for Specific Groups)'으로 대체하려는 것에 따름.  오늘날의 영유아 영양식품은 법 재편성에 따라 일반식품으로 분류될 예정임. 하지만 의견 불일치로 유럽의회는 유럽집행위원회에 평가보고서를 작성하라고 요청함. 성장기용 분유(growing-up milk)의 구성과 마케팅은 조제분유(0-6개월) 및 액상분유(6-12개월)와 달리 유럽연합의 강력한 제재를 받지 않음. 세계보건기구(WHO)는 유아용(36개월 이상) 식품은 '국제 모유 대체물 마케팅 규약(International Code of Marketing of Breastmilk Substitutes)' 규제대상이며 홍보용이거나 감미료 또는 향료를 함유하지 않아야 한다고 언급했음. EU 집행위원회 보고서에 따르면 분유 허용 자당(sucrose)량은 '0.6g/100 kcal~10.4g/100 kcal'임. 한편 유럽소비자연합(BEUC)도 제품성분과 마케팅 규제를 위한 입법 조치를 촉구했음.  *유럽 분유 성분 허용범위 링크: http://www.nutraingredients.com/Regulation-Policy/Growing-up-milk-report-concludes-no-new-rules-needed"
OOD,ood_csv_ood_data,maha,-9827.423779,-6255.093750,N/A,신규 위해요소,"브라질 농업통상부, 중국과 고위급 통상회담 재개 앞두고 GMO 승인 등 양국간 농업 교역 확대 기대 브라질 농업통상부 장관이 브라질과 중국이 2015년 이후 처음으로 고위급 정치 및 경제 회담자리를 가질 예정이라면서 양국간 농업 교역이 증대될 것을 기대한다고 본지(Reuters)에 밝혔음. 중국-브라질 고위급 협력위원회(Cosban)는 브라질 전(former) 대통령 재임 당시에 첫 회의를 가졌었음. 오는 회의에는 브라질 육류포장업계에 대한 대중국 수출 허용 진척과 유전자변형(GMO) 제품에 대한 중국의 승인이 속도를 내는데 집중되어야 할 것이라고 농업통상부의 'Orlando Leite Ribeiro'는 전했음. 중국은 지난 12월 브라질 내 대중국 수출공장을 추가 허용할 의중으로 소고기, 가금류 및 당나귀 생산 공장들을 방문할 사절단을 파견했음. 브라질 농민들은 GMO 승인과 관련해 자신들은 우려되는 부분이 있어 종자 신기술을 활용할 수 없어, 중국에 작물 판매가 불가능할 것이라고 'Ribeiro'는 덧붙였음. 한편, 중국이 수년 전에 (GMO) 승인회의 빈도를 축소시켜 일부 제품은 2년 넘게 승인을 기다리고 있다면서 오는 회담 재개를 통해 승인 절차가 더 추진될 것이라고 언급했음."
OOD,ood_csv_ood_data,maha,-9827.423779,-6016.433594,N/A,안전위생,"캐나다, 인도산 포도 수입 개방 캐나다는 최근 인도에서 개최된 양자 논의가 있은 후 인도산 신선 포도 시장을 개방했음. 하지만 인도의 수출업자들은 다음해부터 동 혜택을 누릴 수 있게됨. 캐나다는 유럽국으로 신선 포도를 대부분 수출해온 인도 수출업자들에게 새로운 시장을 개방할 예정임.  농업 및 가공식품 수출발전청은 캐나다 식품검사청이 캐나다에 반입되는 수하물이 기준 준수사항을 확인하기 위해 전수검사를 할 예정이며 이러한 시범기간에 적용된 신선 포도만 인도가 수출할 수 있다고 소통했다 밝힘. 캐나다가 요구한 추가 요건은 수출업자가 포도원과 포장 하우스를 등록하고 이력추적을 반드시 유지하는 것임."
OOD,ood_csv_ood_data,maha,-9827.423779,-7667.457031,N/A,안전위생,"[위생용품]호주 웨스턴오스트레일리아주, 주 정부가 플라스틱 금지를 선도하고 사업체는 그 길을 보여줘 * 기수집정보: [위생용품]호주 웨스턴오스트레일리아주, 2022년까지 빨대 등 일회용 플라스틱 품목 금지 계획 발표(수집일자: 2021-06-14)  <주요 내용>- 호주 웨스턴오스트레일리아주 정부는 일회용 플라스틱 금지 일정을 앞당기길 바람- 현 단계에 따라, 플라스틱 접시, 그릇, 커틀러리 및 빨대는 금지되었음- 많은 사업체들은 이미 해당 변화를 받아들였음 호주 웨스턴오스트레일리아주 법은 일회용 플라스틱 금지를 선도하고 있는 것일 수 있지만, 많은 사업체의 경우 이미 실천하고 있는 것을 굳건히 하는 것 뿐임. 1월 1일부터 시행된 새로운 규정에 따라 플라스틱 빨대, 커틀러리 뿐만 아니라 특정 유형의 폴리스티렌 용기 등 다양한 일회용품이 금지되었음. 그러나 퍼스 남부에 카페 두 곳을 소유하고 있는 앤지 코스에게는 이 규정은 그녀가 수년간 해온 것을 반영하는 것임. 계획의 현 단계에 따라, 다음의 일회용 플라스틱이 금지되었음: 커틀러리, 젓는 막대(stirrers), 빨대, 접시, 그릇, 컵, 두꺼운 플라스틱 봉투(bag), 헬륨 풍선 육류 및 수산물 포장에 사용되는 상자(trays)는 면제되지만 특정 밀도의 폴리스티렌 테이크아웃 용기도 금지되었음. 이미 해당 제한이 시행되고 있지만 웨스턴오스트레일리아주 정부는 기업이 재고품을 모두 사용할 수 있도록 올해 말까지 시행하지 않을 것이라고 하였음. 2023년 1월 1일부터 추가적으로 다음의 일회용 플라스틱 제품이 금지될 것임: 베리어/농산물 봉투(barrier/produce bags), 마이크로비드(microbeads), 폴리스티렌 포장, 폴리스티렌 컵, 커피 컵 및 뚜껑,  플라스틱 막대가 있는 면봉, 컵 및 그릇의 뚜껑 두 번째 단계에서는 산화분해성 플라스틱도 금지됨. 환경부 장관 리스 휘트비는 많은 사람들이 이미 플라스틱에 대한 의존도를 줄이고 있는 것을 인지하고 있다고 함."
OOD,ood_csv_ood_data,maha,-9827.423779,-2163.785400,N/A,생물학적 위해요소,"유럽식품안전청, 이매패류 가열처리에 관한 권고 사항 발표  유럽식품안전청(EFSA)이 이매패류의 가열처리에 관한  권고 사항을 발표했음. EFSA의 전문인단은 EU법이 요구하는 현행 이매패류 가열 처리에 대하여 가능한 대체 방안을 평가했음. 동 처리는 최종 제품을 변질시킬 수 있는 바이러스를 죽이는 데 필요함.  홍합, 굴, 대합조개 등의 이매패류는 인체에 노로바이러스나 A형 간염 감염을 일으킬 수 있음. 오염된 물속에서 여과 섭식을 하는 동안 바이러스 입자를 조직에 축적함.  EFSA 생물학적 위험요인 패널은 특히 현재 패류를 '90°C에 90초'간 노출하는 현행 가열처리와 동등한 효과를 낼 수 있는 시간-온도 조합을 도출했음.   보다 중요한 점은, 과학인단이 '90°C에 90초' 가열 과정이 ▲이용된 프로세스 ▲ 90°C까지 온도가 올라가고 상온으로 내려가는 시간 등에 따라 바이러스 감소 수준이 달라질 수 있다는 점을 밝혔음.  EFSA 생물학적 위해요인 및 오염물질 유닛은 ""EFSA 과학인단은 위해 관리자에 적절한 보건 수준을 정의할 것을 권고함. 이에 기반하여, 위해 평가자는 목표 바이러스 감소 수준 및 목표 달성을 위한 가열 방법을 정의할 수 있다""고 전함. ""이는 사업자가 법률에 준하는 프로세스를 설계하고 목표하는 상품의 품질을 달성하게 할 것이다""고 덧붙임.  * 평가 전문: http://www.efsa.europa.eu/en/efsajournal/pub/4332"
OOD,ood_csv_ood_data,maha,-9827.423779,-8875.209961,N/A,안전위생,"마국 메인주 식당, 삶기 전 바닷가재의 고통 마리화나로 줄여 미국 메인주의 바닷가재 식당 'Charlotte’s Legendary Lobster Pound'는 현재 증기로 찌거나 삶은 바닷가재를 제공하고 있음. 이곳의 식당주인 샬롯 길 씨는 바닷가재를 죽여 요리하기 전에 마리화나를 쬐이면 일반적인 방법보다 인도적이라고 믿으면서 실험을 하고 있음. 처음 시험에 들어간 이 식당은 'Roscoe'라는 애칭을 부여한 바닷가재를 몇 인치 높이의 물이 담긴 박스에 넣고 마리화나 연기를 주입시켰음. 메인주에서 마리화나 사용 자격증도 보유하고 있는 식당주는 3주간 이 바닷가재의 공격성이 줄었고 차분해졌으며, 자신의 집게발이 손상되었음에도 수조에 있는 다른 바닷가재들을 공격하지 않았다고 전했음. 이후 그녀는 고맙다는 말과 함께 바닷가재를 바다에 풀어주었음. 이 시험 이후 그녀는 THC 주입 연기와 바닷가재가 지낼 수 있는 특별 야외 공간을 소비자의 요구에 한해 제공했음. 그녀는 향후 한 번에 많은 갑각류가 머무를 수 있는 대형 탱크를 세울 예정임. 식당주는 바닷가재는 제공되지 전에 찌는 과정을 거쳐 THC가 파괴되므로 실제 먹을 수 있는 바닷가재 살에는 어떠한 잔류물도 남지 않을 것이라고 믿고 있음. 그녀는 THC는 392도에서 완전 분해되므로 (THC가 주는) 영향력이 없도록 바닷가재 살이 420도까지 노출되는 열처리 단계와 찌는 과정을 모두 사용할 것이라고 덧붙였음."
OOD,ood_csv_ood_data,maha,-9827.423779,-7150.430176,N/A,표시광고,"미국, 뉴욕 검찰총장의 명령에 따라 소매업체 4곳 식이보충제 철수 뉴욕주 검찰총장(Attorney General)의 소환영장을 받은 GNC 홀딩스(사)(GNC Holdings Inc.), 타겟(사)(Target Corp.), 월마트(사)(Wal-Mart Co.), 및 월그린(사)(Walgreens Boots Alliance Inc.)가 뉴욕주 상점에서 특정 식이보충제를 철수하는데 동의했다고 뉴욕 타임즈가 보도했음. 에릭 슈나이더만 검찰총장은 뉴욕 주에서 판매된 식이보충제의 라벨에 표시된 건강강조표시에 대한 근거를 요구했음. 총장은 DNA를 검사한 식이보충제 대부분에서 표시된 식물 성분이 검출되지 않았다며 소매업체에 특정 허브 보충제 판매를 중단할 것을 요구했음. 이번주 초, GNC는 검찰총장이 2월 2일자에 보낸 서한에서 주장하는 내용을 반박했고, 재검사 결과 업체의 제품은 오염되지 않았으며 적절하게 표시되어 있었으며 모든 규제 요건을 준수하고 있었다는 점이 명백하고 확정적으로 입증되었다고 전했음. 뉴욕 타임즈에 따르면, 총장의 소환장은 이들 소매업체에 제품에 강조표시된 내용의 진위성을 어떻게 증명할 것인지 근거를 제시하도록 요구하고 있다고 함."
OOD,ood_csv_ood_data,maha,-9827.423779,-6720.003906,N/A,화학적 위해요소,"미국 돈육생산자협회, 미국 내 돈육이 오염되었다는 뉴욕타임즈의 기사는 부정확해 미국 돈육생산자협회(National Pork Producers Council, NPPC)에 따르면, 지난 주말 뉴욕타임즈에 실린 ‘2015년 오염된 돈육으로 인해 워싱턴 주에서 발생한 살모넬라균’ 관련 기사가 부정확하고 한쪽에 치우쳐진 이야기라고 주장했음.  8월 4일 일요일 기사에 대해, NPPC는 “미국 돼지고기 산업은 동물 관리와 식품 안전을 매우 중요하게 생각하고 있으며, 책임 있는 항생제 사용에 대한 의지를 보여 왔고, 살모넬라균 및 기타 식품 안전 관련 사례는 매우 드물다”며 기사에서는 언급되지 않은 다음의 내용을 담아 성명을 발표했음. [책임 있는 항생제 사용]- 미국 돈육 생산업자들은 아프거나 병에 걸릴 위험이 있는 동물들을 치료하기 위해서만 의료용 항생제를 사용하는 미국 식품의약품청(FDA)의 규정을 지지하고 준수함. 이 FDA 보고서(**)는 돈육 생산에 있어서 항생제 사용이 줄어든 것을 보여줌.- 생산업자들은 항생제가 사용 후, FDA가 정한 판매 전 유예 기간을 지킴. 미국 농무부(USDA)는 육류에 유해한 항생제가 없는지 확인하기 위해 잔류 치에 대한 검사를 수행하는데, 2019년 3월, USDA 농업연구소는 천 개 이상의 돼지 신장 샘플을 조사한 뒤, 미국의 규제 한계치에 가까운 수의학적 잔류물은 발견되지 않았다고 보고한 바 있음.- 이 기사는 농장에서 사용하는 항생제에 대한 정보가 없다고 잘못 언급했음. NPPC는 USDA 및 FDA와 함께 항생제가 어떻게 식품-동물 생산에 사용되는지에 대한 보다 상세한 데이터를 지속적으로 수집하고 항생제 내성을 더 잘 이해하기 위한 계획을 개발하고 있음. [농장 내 검사]NPPC 및 다른 농업 단체들은 살모넬라나 기타 항생제 내성 병원균 발병 조사기간 동안 농장 방문에 대한 목표와 효과적인 프로토콜을 정하기 위해 USDA, 동물 건강 검사관, 살모넬라 전문가들과 함께 워킹그룹을 만들었음. USDA는 질병통제예방센터(CDC)와 양해각서(MOU)를 맺고 있으며, CDC와 농업 단체 간 항생제 내성 문제를 논의하는 대화가 계속되고 있음. [산업 내 의견 미반영]뉴욕타임즈 기자는 NPPC의 수의사 ‘Liz Wagstrom’와의 인터뷰를 언급하며 주요 발언은 배제했음. 구체적으로, 이 살모넬라 사건은 2015년 4월에 시작되었고, CDC는 4개월 후인 8월에 조사를 시작하기를 원했으며, 그 정도의 시간이 지나면 신뢰할만한 결론을 도출에 필요한 자료 수집은 불가능할 것이라는 언급을 빠뜨렸음. 미국 돈육 산업은 세계에서 품질이 가장 좋고 안전한 돈육을 제공하고 있으며, 뉴욕타임즈가 구독자들에게 모든 정보를 제공하지 않은 것이 유감스러움. (*) http://nppc.org/the-new-york-times-all-the-news-thats-fit-to-printand-left-on-the-cutting-room-floor/(**) https://www.fda.gov/animal-veterinary/cvm-updates/fda-releases-annual-summary-report-antimicrobials-sold-or-distributed-2017-use-food-producing"
