split,method,score,tpr95_thr,실제_대분류,예측_대분류,제목_내용
ood_food,cosine,0.9837520122528076,0.9801721572875977,물리적 위해요소,안전위생,"미국 목장주협회, 브라질 기업의 내셔널 비프 포장기업 주식 대량 인수에 대한 조사 촉구 미국 목장주협회(United States Cattlemen's Association(USCA))는 브라질의 가공기업 마르프리그(Marfrig Global Foods)가 미국 '내셔널 비프 포장기업(National Beef Packing Company)' 주식을 대량 인수한 것에 대해 조사를 촉구함. 마르프리그는 제프리스 파이낸셜 그룹으로부터 '내셔널 비프'의 주식 31%를 추가적으로 인수하여 총 소유권이 81.7%에 달하게 됨으로써, USCA는 미국 외국인투자심의위원회(CFIUS: The Committee on Foreign Investment in the United States)에 탄원함. CIFIUS에 보낸 서신에서, USCA는 미국의 육류포장 수출기업에 대한 외국기업의 소유권에 가까운 투자로 인해 미국 식품 공급 안전성이 위협을 받는다고 우려를 표함. “미국 규제당국이 미국 내 가축 보건과 시민의 안전까지 보장하기 위해 설정한 미국 식품 안전성 표준을 브라질이 지속적으로 전적으로 거절하였음이 증명되어 왔다”고 주장함. USCA 회장 케니 그래너는 “3천만 에이커의 미국 농업용지가 외국인 투자자들로 점거되었다. 토지, 사육장, 육류 가공설비, 기타 자원 등의 미국의 몫을 외국 투자자들에게 빼앗기면, 미국을 먹여살릴 능력이 위태롭게 될 것이다. 우리는 CIFIUS와 CIFIUS 위원장 뮤친에게 미국 농가와 목축업 가계의 장기적 생존가능성 보장을 위해 미국 대통령 도널드 트럼프의 선거공약인 ‘미국 우선주의(America First)’를 지킬 것을 촉구한다”고 말함. 마르프리그는 11월, 제프리스 파이낸셜 그룹에게서 추가로 주식 31%를 팔억육천만 달러에 사들였으며, 이번 주 거래가 완료됨.  "
ood_food,cosine,0.9868682026863098,0.9801721572875977,물리적 위해요소,안전위생,"[위생용품]캐나다 KFC, 올해 KFC 매장에서 플라스틱 빨대 및 봉지 퇴출 캐나다 KFC는 화요일(현지시간), 2019년 10월까지 캐나다의 모든 KFC 매장에서 플라스틱 빨대와 플라스틱 봉지를 더 이상 제공하지 않을 것이라 밝힘. KFC는 5천만개의 플라스틱 빨대와 1천만개의 플라스틱 봉지를 매장에서 퇴출할 계획임.   올해 초, 캐나다 KFC는 2025년까지 재활용이 가능한 포장 제공을 약속한 바 있음."
ood_food,cosine,0.9880666732788086,0.9801721572875977,물리적 위해요소,화학적 위해요소,"CODEX, 제40차 국제식품규격위원회 총회 개최 금일(17일)부터 스위스 제네바에서 제40차 국제식품규격위원회 총회가 열림. 120개국 이상에서 온 600여명의 대표단이 국제 식품안전규격에 대해 중요한 결정을 내릴 것임. 50개가 넘는 기준규격과 30개 이상의 제안서 등이 검토될 예정임.    동 회의의 주요 결정 사항은 다음과 같음. - 영양 표시 가이드라인(소비자를 위한 식품포장 중 영양 정보)- 신선 과일 및 채소 관련 위생실행규범- 다양한 식품 중 20가지 이상의 농약 MRL- 특정 식품첨가물의 최대 기준- 가공 과일 및 채소 중 납 최대 기준- 동물용의약품(이버멕틴, 라살로시드나트륨, 테프루벤주론)의 육류 중 MRL- 쌀 중 비소 오염 예방 및 감소를 위한 실행규범- 쿠민, 타임, 흑색,백색,녹색 후추에 대한 기준  또한, 새로운 업무 제안에는 항생제 내성에 관한 CODEX TF, 어류 중 수은 최대 기준 설정, 식품 중 비의도적으로 저농도로 존재하는 화학물질 위해 분석을 위한 가이드라인, 정제유 및 정제유로 만든 제품(예: 팜유) 중 화학적 오염물질 감소를 위한 새로운 실행규범 등이 포함됨.  회의는 금주 토요일까지 진행됨."
ood_food,cosine,0.9866576790809631,0.9801721572875977,물리적 위해요소,안전위생,"미국 미네소타 레이크빌, 푸드트럭 폭발사고로 집 20채 손상 미국 미네소타 레이크빌에서 지난 금요일 밤(현지시간) 푸드트럭 1대가 폭발하는 사고가 발생함. 폭발은 조플린 길(Joplin Path) 16000 블록에서 밤 11시 이후 발생했으며, 이로 인해 사고 잔해가 500피트 떨어진 곳까지 흩어지고 해당 지역 내 집 20채가 손상됐음. 2명이 경미한 부상을 입었으나 치료받지 않음. 폭발한 푸드트럭은 ‘Motley Crews Heavy Metal Grill’이라 불렸으며, 2012년부터 운영되었음. 이웃주민인 칼빈 프로스트씨는 폭발 전 가스 냄새를 맡은 것 같다고 말했으나 경찰은 아직 사건 발생 원인을 확인하지 못했음."
ood_food,cosine,0.9884739518165588,0.9801721572875977,물리적 위해요소,안전위생,"G8, 식품안전에 대한 기회의 문 열수도 있어 세계보건기구 식품안전 및 인수공통질병부장 Dr. Kazuaki Miyagishima는 몇 주전에 러시아에서 열린 G8 정상 예비회담에 참석한 G8 대표들은 신속한 식품안전정보교류의 중요성에 대해 동의하였다고 전함.  그에 따르면 G8에서 논의될 아젠다에 식품안전이 거론 된 것은 이미 오래되었지만 멜라민 등의 대형 스캔들을 보면 실제 이 부분에서 더 안전해 지지는 않은 실정임. 그는 식품안전 아젠다에서 가장 중요한 부분은 신속한 정보 교류 또는 신속 경보에 관한 것이 될 것이라고 언급함. "
ood_food,cosine,0.9881939888000488,0.9801721572875977,물리적 위해요소,안전위생,"캐나다 식품검사청, 전략 진행사항에 대한 보고서 발표 캐나다 식품검사청(CFIA)은 ""현재의 대응, 미래를 준비(RTBF)""작년에 시작된 전략 체계에 대한 중간 보고서를 발행했음. [지배구조 및 관리기관의 구조 변화]- 고위 경영진이 변화를 위한 준비와 역량을 기반으로 발의를 어떻게 진행시키는 지에 대한 결정을 내일 수 있는 '전략우선감독위원회(Strategic Priorities Oversight Committee' 설립- 정부의 시장접근 및 통상의제를 보다 진전시키고자 하는 노력의 일환으로, CFIA와 농업식품부(AAFC) 내의 국제활동에 초점을 맞추고 책임을 지는 새로운 '국제 업무 지부(Internation Affairs Branch)' 창설- 현상태에 도전하는 혁신 문화를 장려하는 전담팀(통칭, 'i-Zone')을 통해 사업의 개발, 서비스 및 기술의 미래설계와 구현에 중점을 둔 새로운 '개혁, 사업 및 서비스 개발 지부(Innovation, Business and Service Development Branch)' 창설- 기관 전반에 걸친 위험 기반 계획 및 자원 최적화를 향상시키고 통합시키기 위해서 식품, 식물 및 동물을 위한 '사업분야 관리 이사회(Business Line Management Boards)' 시작 [작년을 포함하는 추가 성취]1) '시설기반 위험평가 모델(Establishment-Based Risk Assessment Model, ERA)' 및 'ERA-부화장 모델(ERA-Hachery Model) 데이터 수집- 연방규제시설 및 검사관이 수집한 유제류, 육류/가금류 및 단풍나무(maple) 데이터, 어류와 해산물, 꿀 및 달걀제품을 포함하는 추가적인 음식 상품을 위해서 데이터 수집 시작- 연방규제 부화장으로부터 데이터 수집2) ERA 결과 통합- 유제류, 육류/가금류의 분석 결과- 단풍나무 및 부화장 분야 분석 시작- 모든 상품 결과를 프로그램과 운용 계획에 통합시키는 전담반 구성- 수입위험평가모델(Importer Risk Assessment Model)에 대한 ERA 알고리즘 적용3) 캐나다 식품안전정보망(CFSIN)- CFSIN 기술 솔루션 개발의 공식적인 시작- 온타리오, 앨버타, 누나부트와 3가지 데이터를 공유하는 약정서 체결- 공통 CFSIN 데이터사전 완성 및 공통 식품분류체계 확인- 환경탐사 및 정보활동의 목록 개발 [향후 3년간 캐나다 정부의 계획]1) ERA 모델: - ERA-Feed Model 알고리즘 개발- ERA-Feed Model의 결과를 이용하여 사료시설 관련 위험수준 평가에 체계적이고 증거기반 접근방식 채택- 'My CFIA/Digital Service Delivery Platform(DSDP)'를 통해 온라인으로 시설 데이터 통합2) ERA 구현: - ERA 결과를 사용하여 식품안전 위험을 기반으로 모든 식품 품목에 대한 준수증명 빈도 알림- ERA-Hatchery 결과를 사용하여 캐나다인의 준수증명 빈도를 알림3) 식품안전정보망(CFSIN): - CFSIN 플랫폼 출시하고 식품안전파트너의 게시, 지지 및 네트워크 개발에 집중- 식품산업 및 학계와 연계하여 네트워크를 성장시키는 전략 수립- 연방, 주 및 준주의 식량감시활동에 대한 범캐나다 공유 접근법 개발 * 보고서 전문: http://www.inspection.gc.ca/DAM/DAM-aboutcfia-sujetacia/STAGING/text-texte/rtbf_raba_1538074641388_eng.pdf "
ood_food,cosine,0.9852783679962158,0.9801721572875977,물리적 위해요소,표시광고,"영국, 국민보건서비스 '난해한 용어' 사용한다 비판받아 공적 정보에 이해하기 쉬운 언어 사용을 장려하는 '쉬운 영어 운동(Plain English Campaign)'은 국민보건서비스(NHS)에서사용되는 언어가 '난해하다(gobbledygook)'고 비판함.  동 단체 대변인은 NHS가 병원 폐쇄부터 주요 사건까지 어떤 것을 설명할 때 특수 용어를 남발한다고 언급했음. 대변인은 심지어 NHS가 의도적으로 이해하기 어려운 용어를 사용할 수도 있다고 믿고 있음. 대변인은 ""이해하기 어려운 언어란 대중이 무슨 일이 일어나고 있는지 전혀 이해하지 못함을 의미한다. 나는 때로는 이것이 NHS에 편리할 것이라는 생각이 든다. 특수 용어들이 설명하고 있는 대상은 대단히 중요하며, 명확하게 설명되어야만 한다""고 전했음. "
ood_food,cosine,0.9920393824577332,0.9801721572875977,물리적 위해요소,영양건강,"캐나다, 식품가이드 개정 발표  캐나다는 식품 가이드의 최신 개정판을 발표함. 주요 수정 사항은 아래와 같음. - 매일 다양한 건강식품을 먹을 것: 서빙 크기 권장사항을 삭제하고, 보다 일반적인 비율 지침을 제안함- 가공 식품과 음료를 피할 것 : 이러한 음식과 음료에는 설탕, 나트륨, 포화지방이 높은 경향이 있음- 탄산음료나 주스 대신 물을 마실 것 : 물은 칼로리가 없으며, 가당 음료를 통한 설탕 섭취도 줄일 수 있음- 집에서 더 자주 요리할 것 : 집에서 요리하면 가공식품, 설탕, 지방, 나트륨 함량이 더 높은 음식이나 과자를 사는 것을 피할 수 있음- 식물성 단백질 섭취를 늘릴 것 : 이러한 식품은 섬유질이 많고 포화지방이 적으며, 심장병, 암, 제2형 당뇨병의 위험을 낮출 수 있음 *https://food-guide.canada.ca/en/"
ood_food,cosine,0.9826393127441406,0.9801721572875977,물리적 위해요소,안전위생,"EU 집행위, EU의 사과 및 배 수출과 관련된 미국 농무부의 규칙 초안 발표 환영 유럽연합 집행위원회는 EU산 사과 및 배의 미국 수출을 용이하게 하는 절차의 일환으로 미국 농무부(USDA)가 규칙 초안을 발표한 것에 대해 환영 의사를 표명하였음. EU에서 미국 시장 진입 간소화 요청은 2007년부터 계류 중이었으며, 이와 관련된 8개 회원국은 벨기에, 독일, 스페인, 프랑스, 이탈리아, 네덜란드, 폴란드, 포르투갈임.  유럽연합 집행위는 러시아 제재로 인해 어려움을 겪고 있는 농가 문제를 해결하기 위해 미 행정부와 협상 참여 수준을 높여왔으며, 현재 구체적인 결과가 나타나기 시작했음. EU와 미 농무부(USDA)의 식물방역 수준은 EU 회원국의 재배자와 관련 당국이 취하고 있는 조치에 대한 구체적인 의정서를 합의하였음. 미 농무부의 규칙 초안은 다음 단계에 해당되며, 의견수렴으로 발표될 예정임.  "
ood_food,cosine,0.9869908690452576,0.9801721572875977,물리적 위해요소,화학적 위해요소,"[위생용품]미국 플로리다 항소법원, 코럴게이블즈의 스티로폼 용기 사용 금지령 거부해  미국 플로리다 소매 연맹(Florida Retail Federation)과 함께 주법을 지지하며, 항소 법원은 수요일 ‘코럴게이블즈(Coral Gables)’시의 스티로폼 식품 용기 사용을 금지하는 2016 조치를 거부함.  제 3차 항소법원의 3명의 판사 패널은 3개의 주법이 위헌인 것을 발견한 마이애미-데이드 카운티 순회 재판관의 판결을 뒤집으며, 코럴게이블즈가 스티로폼 금지령을 제정할 수 없다고 결정함.  동 사건은 2016년 3월 주 의원들이 통과시킨 농업 및 소비자 서비스 부의 법안에 중점을 두었음. 이 법안은 지방 정부가 식품 관련 폴리스티렌 (일반적으로 스티로폼) 용기를 규제하고 2016년 1월 1일 이후 통과된 지역 조례에 대해 이러한 금지를 소급하도록 함.  코럴게이블즈는 2016년 2월 스티로폼 금지 조례를 승인 했으며, 소매 연맹과 Super Progreso, Inc.(사)는 이후 합법성에 반하는 소송을 제기함. 마이애미-데이드 카운티 순회 재판관 ‘Jorge Cueto’는 2016년 주법(포장 규제를 다루는 두 가지 주법)이 위헌이며 코럴게이블즈의 조례를 뒷받침한다고 판결함. 그러나 항소법원은 수요일 그 판결을 거부함.  "
ood_food,cosine,0.9805564880371094,0.9801721572875977,물리적 위해요소,안전위생,"미국 중서부 지역, 캘리포니아 달걀규정 판결에도 시장 포기하지 않겠다 표명  미국 중서부 산란지역 6개주가 연방 법원의 판결에도 거대 시장인 캘리포니아를 비롯해 현행 공장식 산란 환경을 포기하지 않을 것이라는 의사를 보였음.  산란 및 각종 가금류 생산 체계에사 이용하는 공장식 닭장은 질병 관리를 위해 고안되었지만 닭이 자유롭게 움직일 수 없다는 비난을 받고 있음.  캘리포니아주 유권자들은 지난 2008년 11월, 2015년 1월 1일자로 발효된 '주민발의안 2호'를 통과시켜 축산동물 제한에 관한 기준을 만들었음. 주 의회는 이후 2010년도에 이를 개정하기에 이르고, 2012년도에는 캘리포니아 데이비스 대학이 주민발의안 2호에 따라 계사 인프라를 변경하려면 산란 농가에 3억 6500 만 달러 상당의 비용이 부과될 것이라고 추산했음.  산란 지역인 앨라바마, 아이오와, 켄터키, 미주리, 네브라스카, 오클라호마 6개주의 재판부는 법적 방안을 검토 중이라고 밝혔음. 한편, 아이오와주 주지사는 재선에 성공하면서 지자체 농업을 위해 싸워나가겠다고 공약했었음. 아이오와주는 미국 내 최대 산란 지역임. "
ood_food,cosine,0.9823327660560608,0.9801721572875977,물리적 위해요소,안전위생,"CODEX, 제1차 향신료 및 요리용 허브 분과위원회 회의 보고서 발표 국제식품규격위원회(CODEX)는 2014년 2월 11일~14일 간 열린 제1차 향신료 및 요리용 허브 분과위원회(CCSCH) 회의 보고서를 공개함. 주요 내용은 다음과 같음. * 제37차 총회 채택 관련 사안- 제1차 향신료 및 요리용 허브 분과위원회 회의 보고서는 2014년 1월 14일~18일간 스위스에서 개최될 제37차 총회에서 다루어질 예정임. * 신규 업무 제안- 향신료 및 요리용 허브 분과위원회(CCSCH)에 신규 업무를 제안하고자 하는 국가의 정부 및 국제기구는 제안서를 서면이나 전자우편 으로 발송해야 함. 수신자는 인도  보건가족복지부 산하 식품안전기준청의 CODEX 연락거점(NCCP)임.  * 그 외 신규 업무 관련 사안 등"
ood_food,cosine,0.9833641052246094,0.9801721572875977,물리적 위해요소,생물학적 위해요소,"영국 식품기준청, 주요 할랄 도축장에서의 동물 학대 행위 조사 착수 영국에서 가장 큰 할랄 도축장 중 한 곳이 동물 학대 혐의로 조사를 받고 있음. 동물보호단체 'Animal Aid'는 번리 근처에 소재한 'Dunnockshaw Farm'에 잠입하여 촬영한 동물학대 영상을 공개했음. 해당 도축장은 식품 기업 'Malik Food Group'에서 소유한 도축장 중 한 곳이며, 영국 식품기준청(FSA)은 녹화된 영상을 바탕으로 조사에 착수했음.  이슬람의 '할랄'은 유대교의 '코셔'와 마찬가지로 도축하기 전 동물을 기절시키는 것을 금하고 있음. 일반적인 도축장에서는 동물을 도축하기 전 볼트총이나 전기충격기를 이용해 동물을 기절시킴. 이슬람식 도축 방식에서는 경전을 읽고 단 한차례의 칼질을 통해 동물을 도축해야 하지만, 영상에서는 동물들이 즉시 도축되지 않고 도축 과정에서 컨베이어 벨트에 끼어 있거나 벨트 사이를 뛰어다니는 것이 확인되었음. 벨트를 탈출한 양들은 컨베이어 벨트로 집어던져지기도 했음.  할랄 옹호자들은 동물이 즉시 의식을 잃으며 고통받지 않는다고 주장함. 그러나 동물 복지 단체와 영국 수의사협회는 이는 사실이 아니라고 반박하고 있음."
ood_food,cosine,0.9827065467834473,0.9801721572875977,물리적 위해요소,영양건강,"캐나다, 땅콩 알레르기 치료 관련 의견 양립 캐나다에서 어린이들을 대상으로 한 최근의 두 가지 연구는 땅콩 알레르기를 치료하는 것과 관련된 혼란과 우려를 불러일으키고 있음. 최근 브리티시 컬럼비아 대학과 BC아동병원의 연구는 면역요법이 취학 전 아이들에게 안전하다고 발표한 바 있으나, 맥마스터(McMaster) 대학의 한 연구에 따르면 땅콩 알레르기 면역요법은 실제로 알레르기 반응을 일으킬 위험을 증가시킬 수 있다는 결과를 발표함. *관련 정보: [연구결과]캐나다 연구진, 구강 면역 요법으로 땅콩 알레르기를 가진 미취학 아동 치료 가능해(수집일자: 2019-04-18) "
ood_food,cosine,0.9896395206451416,0.9801721572875977,물리적 위해요소,안전위생,"TTIP 협정, 식품산업과 관련해 알아야 할 5가지  유럽과 미국의 '범대서양 무역투자동반자협정(TTIP)'의 250페이지에 달하는 내부 문건(https://www.ttip-leaks.org/#docdoc16)이 공개되어 TTIP에 대한 전체적인 밑그림을 그릴 수 있게 됨. 이 문건에서 다뤄진 챕터 중 3개의 챕터가 식품산업과 관련됨; 농업, 규제협력, 위생 및 식물위생 조치. 이와 관련한 쟁점 논란들을 다음 5가지로 정리해볼 수 있음. 1. 유럽과 미국은 규제에 있어 동상이몽. 미국은 유럽보다 '관대한 태도'를 보임.  2. 미국은 유럽 기준의 하향조정을 제안하지만 내부문건에는 이를 반박하는 유럽의 입장이 나타나지 않음. 3. 미국은 식품표시, 유전변형, 농약에 있어 유럽연합의 엄격한 규제에 대해 동의하지 않음. 4. 저렴한 미국산 식품의 범람에 대한 우려. 또한 소매상마다 손익에 대한 차이가 커질 수 있음. 5. TTIP는 현재 '투명한 창문'보다 '안개 속 창문'으로 비유됨. 유럽협상가들은 TTIP가 투명하게 진행되도록 할 것이라며 유럽과의 그 어떠한 협정도 소비자들에 대한 보호와 식품안전, 환경보호 수준을 낮출 수 없고, GMO와 관련된 법안이나 안전한 쇠고기를 생산하는 방법, 환경을 보호하는 방법도 바꿀 수 없다는 입장임.  한편 독일에서는 TTIP 반대시위가 일어났고 프랑스 정부는 TTIP 중단을 제안하기도 했음."
ood_food,cosine,0.9886602163314819,0.9801721572875977,물리적 위해요소,안전위생,"호주 농업수자원부, 꿀, 벌집 및 로얄젤리에 대한 태국의 수입요건 변화 안내 호주 농업수자원부는 산업계와 농업수자원부 사무소에 태국의 꿀, 벌집 및 로얄젤리 수입요건 변경 건에 대하여 알림. [변경사항 및 요점]- 태국의 수입업자들은 태국으로 수입되는 모든 조리식품을 2018년 9월 9일까지 태국 식품의약청(FDA)에 등록하여야 함. 규정의 조리식품(cooked food)은 먹기 위해 특정 단계를 거치는 식품을 포함한, 즉시 섭취하는 식품을 의미하며, 해당 규정에는 꿀, 벌집 및 로얄젤리를 포함함(*).- 태국 FDA 분류에 따르면 조리식품은 '고위험' 및 '저위험'의 2가지 분류가 있음. 저위험 제품은 최저 70℃에서 30분간 조리된 제품, 또는 소금에 최저 313일간 절인 제품이 있음. 고위험 제품은 조리과정을 거치지 않았거나 저위험 제품으로 정의되지 않은 절임 제품임.- 각 위험 분류는 등록 요건이 다르며, 수출업자는 2018년 9월 9일까지 모든 요구 서류가 태국 FDA에게 제공되어 등록과정을 완료하는지 수입업자와 협업하여 확인할 것.- 호주 농업수자원부는 태국 규제기관에 향후 감사 요건과 함께 알림의 범위와 최근 통상 서류의 영향에 대해서 추가 설명을 요청하고 있음. 당 기관은 수입업자/수출업자들이 등록과정을 완료하는데 필요한 긴 이행기관을 요청할 것임. 추가정보가 확인된 최신 시장평가권고(Market Access Advice)가 곧 발행될 것임. * 상세한 사항은 첨부 참조: http://www.agriculture.gov.au/SiteCollectionDocuments/export/maa2018-05-thailand-change-import-req-honey-royal-jelly.pdf"
ood_food,cosine,0.9809401035308838,0.9801721572875977,물리적 위해요소,안전위생,"이탈리아, 가짜 모에(Moet) 샴페인 9000병 발견 이탈리아 경찰은 파도바(Padova) 근방 전원 지역의 한 창고에서 가짜 '모에샹동(MoëtChandon) 샴페인' 9000병 이상을 발견했음.  파도바 경찰은 해당 제품을 분석한 결과 샴페인이 아닌 스파클링 와인인 것으로 밝혀졌다고 전했음. 해당 제품은 제조 일련번호가 미비된 상태였음.  프랑스에서는 샴페인위원회가 '샴페인' 명칭을 위조 및 남용 행위로부터 보호하는 업무를 수행하고 있음. 위원회 웹사이트에 따르면 위원회는 위조방지 방침의 일환으로 샴페인 글로벌 네트워크를 감독하고, 전 세계 세관에 위조품을 구별하는 방법에 관한 정보를 제공하고 있음."
ood_food,cosine,0.9874237179756165,0.9801721572875977,물리적 위해요소,안전위생,"영국 환경식품농촌부, 식물/과일/채소/식물성 소재 수입에 관한 안내 영국 환경식품농촌부(Defra)는 가나산 식물 일부에 대한 수입 금지 조치와 식물, 과일, 채소 및 식물 관련 재료를 유럽 외부로부터 영국으로 수입하는 방법에 관해 안내함.   유럽 회원국들의 검사 결과 가나산 일부 식물 제품의 수하물 중 다수가 해충(초파리, 총채벌레 등)에 감염된 것을 발견하였음. 이와 관련한 식물 위생 안전 우려가 증가함에 따라 다음과 같은 가나산 식물 소재(씨앗 제외) 수입을 2016년 12월 31일까지 금지 조치함. - 고추류(Capsicum), 박(Lagenaria), 수세미(Luffa), 여주(Momordica L), 가지(Solanum L.)(S. lycopersicum L 제외) 유럽 역외에서 수입되는 식물, 과일, 채소, 식물 관련 재료(예: 흙)은 다음과 같이 3가지로 분류할 수 있음. - '비제한' 소재: 어떠한 요건 없이 영국으로 반입 가능 - '통제' 소재: EU 요건을 충족함을 나타내는 '식물검역증명'을 취득한 경우에만 영국으로 반입 가능 - '금지' 소재: '과학연구 라이센스'를 소지하거나 '예외(derogation)' 적용을 받은 경우를 제외하고는 영국으로 반입 불가능 원문에서 수입업자 등록 방법, 식물검역증명 취득, 검역 검사 등 세부 사항을 확인할 수 있음. "
ood_food,cosine,0.9915858507156372,0.9801721572875977,물리적 위해요소,안전위생,"미국 와이오밍주 주지사, 가정재배 식품의 판매 규제 완화 법안에 서명 미국 와이오밍주 매트 미드 주지사는 화요일(현지 시각) 와이오밍주 식품 자유법(Wyoming Food Freedom Act)에 서명을 마쳤음. 동 법은 가정에서 만들하거나 기른 상품을 판매하려는 소규모 농민이나 그 외 개인과 농산물 직판장에서 판매하는 데에 적용됨. 이는 검사, 면허취득 및 증명서와 같은 정부의 감시를 받지 않고 식품을 판매하도록 면제시켜주며, 생산업자와 이를 알고 있는 최종 소비자 사이에 이루어지는 단일 거래인 경우에도 면제 적용됨. 이 하원법안 56은 주 보건당국이 특히 미살균 낙농제품을 포함해 규제를 없애면 국민 안전에 문제점을 발생시킬 수 있다는 우려에도 불구하고, 하원의 만장일치(찬성 60표, 반대 0표)와 상원 가결(찬성 20표, 반대 8표)로 압도적인 지지를 받았음. "
ood_food,cosine,0.9838553667068481,0.9801721572875977,물리적 위해요소,표시광고,"미국 캘리포니아주, 올리브유 등급제 도입 고려 중 강력한 품질기준을 충실하게 지키지 않아도 되는 정부지원 유럽 생산자들에게 맞서기 위해 캘리포니아주는 지역 고유의 올리브유 품질 기준을 채택할지 고려하고 있음. 캘리포니아주 농식품부는 곧 올리브유의 순도와 품질에 대한 인증서 및 검사를 요구하게될 것으로 보임. ""가벼운(light)""와 ""순수한(Pure)"" 올리브유와 같은 일반적인 용어의 사용을 금지할 신규 법안도 선보일 것임. 이번 안은 캘리포니아주의 대규모 올리브 재배업자와 제분업자에게만 적용할 것이지만 이들은 유럽연합(EU)과 올리브유 수입 단체들의 비난을 받고 있음. 올리브유 수입 단체들은 거대한 통상 제약을 가져올 것이라고 보고 있음. 법안 지지자들은 정부의 지원을 받는 유럽 생산자들과 해당 분야에서 동등한 지위를 갖게 될 것이라고 전했음. 현재 미국에서 올리브유를 엄격하게 규제하는 연방법은 없으며 농무부는 엑스트라 버진 올리브유에 최고 등급에만 가능한 자발적 인증서만 발급하고 있음."
ood_food,cosine,0.9882645010948181,0.9801721572875977,물리적 위해요소,생물학적 위해요소,"유럽식품안전청, 이매패류 가열처리에 관한 권고 사항 발표  유럽식품안전청(EFSA)이 이매패류의 가열처리에 관한  권고 사항을 발표했음. EFSA의 전문인단은 EU법이 요구하는 현행 이매패류 가열 처리에 대하여 가능한 대체 방안을 평가했음. 동 처리는 최종 제품을 변질시킬 수 있는 바이러스를 죽이는 데 필요함.  홍합, 굴, 대합조개 등의 이매패류는 인체에 노로바이러스나 A형 간염 감염을 일으킬 수 있음. 오염된 물속에서 여과 섭식을 하는 동안 바이러스 입자를 조직에 축적함.  EFSA 생물학적 위험요인 패널은 특히 현재 패류를 '90°C에 90초'간 노출하는 현행 가열처리와 동등한 효과를 낼 수 있는 시간-온도 조합을 도출했음.   보다 중요한 점은, 과학인단이 '90°C에 90초' 가열 과정이 ▲이용된 프로세스 ▲ 90°C까지 온도가 올라가고 상온으로 내려가는 시간 등에 따라 바이러스 감소 수준이 달라질 수 있다는 점을 밝혔음.  EFSA 생물학적 위해요인 및 오염물질 유닛은 ""EFSA 과학인단은 위해 관리자에 적절한 보건 수준을 정의할 것을 권고함. 이에 기반하여, 위해 평가자는 목표 바이러스 감소 수준 및 목표 달성을 위한 가열 방법을 정의할 수 있다""고 전함. ""이는 사업자가 법률에 준하는 프로세스를 설계하고 목표하는 상품의 품질을 달성하게 할 것이다""고 덧붙임.  * 평가 전문: http://www.efsa.europa.eu/en/efsajournal/pub/4332"
ood_food,cosine,0.983187735080719,0.9801721572875977,물리적 위해요소,안전위생,"캐나다 매니토바주, 보건부 인력 부족으로 식당 점검 일정 미뤄지고 있어 캐나다 매니토바주 보건 검사관 인력 부족으로 수천 개의 식당과 요양 시설 에 대한 점검이 미뤄지고 있음. CBC 뉴스는 날고기 취급, 취약계층 대상 서비스 제공, 규정 준수 문제 이력이 있는 업체 등의 고위험군 식당 시설들에 대한 검사 기한이 지난 사실에 대해 알게됨. 현재 검사를 기다리고 있는 고위험업소 355곳 중 2곳은 주민들이 식인성 질환에 취약한 개인요양시설임. 중위험 시설의 약 3분의 1에 대한 연간 점검과 마찬가지로, 특정 식당, 개인 요양원, 편의점을 포함하는 중위험 시설의 거의 절반이 2년에 한 번씩 검사를 받아야 함. 현재 2000개가 넘는 식품업소에는 검사관이 배정되지 않아 일반인들이 불만을 제기할 경우에만 정밀 조사를 받게 되는 실정임. "
ood_food,cosine,0.9871802926063538,0.9801721572875977,물리적 위해요소,안전위생,"미국 식품의약품청,  스마트 기술을 이용한 식품 안전에 관한 공청회 개최 2011년 식품안전현대화법(FSMA) 제정 이후, 미국 식품의약품청(FDA)은 미국 식품 공급의 안전성 향상을 위한 규제 노력에 착수했음. FDA는 “스마트한 식품 안전의 새로운 시대”를 위한 FDA 계획을 토론하는 공청회를 10월 21일 메릴랜드에서 개최함. 공청회에서 FDA는 식품 이력추적, 디지털 기술과 식품 비즈니스 모델 진화를 토론할 예정임. FDA의 제도들은 식품 안전성 문제의 예방, 경감, 조사에 기술적 진보를 이용하는 것이 목표임. 성명을 통해 FDA는 “향후 10년간 농업, 식품 생산, 식품 공급 시스템 상에 엄청난 혁신이 일어날 것이며, 이를 통해 식품 원천, 원료의 다변화와 배송 편의가 제공될 것이다. 변화 속에서, FDA는 신기술을 이용하며 잠재적 위험 통제에 반드시 대비해야 한다.”라고 밝힘. FDA 청장 프랭크 이아나스는 더 디지털화되며, 이력 추적이 가능하며 안전한 식품 시스템 마련을 위해 FDA는 블록체인, 센서 기술, IoT, AI 등 사회에서 사용되는 신기술을 적용시킬 것이라고 설명했음. FDA는 며칠 전, 식품안전현대화법(FSMA) 관련 규정과 준법성에 대한 초기 데이터 측정과 식품 안전 결과의 계량적 분석을 활용하는 식품 안전 대시보드 채택을 발표했음. 미국 회계 감사원(Government Accountability Office)은 식품 안전이 수년간 “위험도 높은 문제점”이며, “식품 안전에 대한 연방 관리감독의 짜깁기적 특성은 정부의 식품 공급 상 안전과 무결성 장려에 어려움을 끼쳤을 수 있다”고 지적함.  "
